sample_id,operation,duration_us
CT-0003861,key_context,18.7
CT-0003862,key_context,20.7
CT-0003863,key_context,21.3
CT-0003864,key_context,18.9
CT-0003865,key_context,20.3
CT-0003866,key_context,20.2
CT-0003867,key_context,19.7
CT-0003868,key_context,18.7
CT-0003869,key_context,21.2
CT-0003870,key_context,20.7
CT-0003871,key_context,21.2
CT-0003872,key_context,22.0
CT-0003873,key_context,17.6
CT-0003874,key_context,20.7
CT-0003875,key_context,20.3
CT-0003876,key_context,20.2
CT-0003877,key_context,18.2
CT-0003878,key_context,19.2
CT-0003879,key_context,19.0
CT-0003880,key_context,20.1
CT-0003881,key_context,21.5
CT-0003882,key_context,19.8
CT-0003883,key_context,19.3
CT-0003884,key_context,18.4
CT-0003885,key_context,18.3
CT-0003886,key_context,20.1
CT-0003887,key_context,19.3
CT-0003888,key_context,20.6
CT-0003889,key_context,18.6
CT-0003890,key_context,20.2
CT-0003891,key_context,20.3
CT-0003892,key_context,19.5
CT-0003893,key_context,19.3
CT-0003894,key_context,20.4
CT-0003895,key_context,19.8
CT-0003896,key_context,20.0
CT-0003897,key_context,21.1
CT-0003898,key_context,20.5
CT-0003899,key_context,21.6
CT-0003900,key_context,18.7
CT-0003901,key_context,22.0
CT-0003902,key_context,20.5
CT-0003903,key_context,19.9
CT-0003904,key_context,20.2
CT-0003905,key_context,18.7
CT-0003906,key_context,18.6
CT-0003907,key_context,19.9
CT-0003908,key_context,19.4
CT-0003909,key_context,22.5
CT-0003910,key_context,19.2
CT-0003911,key_context,19.4
CT-0003912,key_context,19.2
CT-0003913,key_context,19.1
CT-0003914,key_context,18.2
CT-0003915,key_context,20.5
CT-0003916,key_context,18.5
CT-0003917,key_context,19.9
CT-0003918,key_context,21.5
CT-0003919,key_context,20.7
CT-0003920,key_context,19.8
CT-0003921,key_context,18.4
CT-0003922,key_context,21.8
CT-0003923,key_context,19.9
CT-0003924,key_context,20.8
CT-0003925,key_context,19.2
CT-0003926,key_context,19.2
CT-0003927,key_context,21.2
CT-0003928,key_context,18.9
CT-0003929,key_context,20.5
CT-0003930,key_context,19.6
CT-0003931,key_context,19.3
CT-0003932,key_context,18.9
CT-0003933,key_context,20.4
CT-0003934,key_context,17.1
CT-0003935,key_context,17.9
CT-0003936,key_context,19.7
CT-0003937,key_context,22.0
CT-0003938,key_context,20.2
CT-0003939,key_context,19.8
CT-0003940,key_context,19.1
CT-0003941,key_context,21.9
CT-0003942,key_context,20.6
CT-0003943,key_context,21.2
CT-0003944,key_context,19.2
CT-0003945,key_context,20.2
CT-0003946,key_context,21.2
CT-0003947,key_context,22.4
CT-0003948,key_context,20.2
CT-0003949,key_context,21.2
CT-0003950,key_context,21.0
CT-0003951,key_context,19.8
CT-0003952,key_context,17.6
CT-0003953,key_context,19.4
CT-0003954,key_context,20.8
CT-0003955,key_context,19.3
CT-0003956,key_context,21.2
CT-0003957,key_context,19.9
CT-0003958,key_context,20.9
CT-0003959,key_context,19.8
CT-0003960,key_context,19.9
CT-0003961,key_context,21.0
CT-0003962,key_context,19.7
CT-0003963,key_context,21.0
CT-0003964,key_context,20.1
CT-0003965,key_context,19.6
CT-0003966,key_context,19.1
CT-0003967,key_context,21.8
CT-0003968,key_context,21.6
CT-0003969,key_context,17.2
CT-0003970,key_context,20.1
CT-0003971,key_context,21.0
CT-0003972,key_context,20.5
CT-0003973,key_context,18.7
CT-0003974,key_context,22.0
CT-0003975,key_context,19.3
CT-0003976,key_context,20.5
CT-0003977,key_context,19.9
CT-0003978,key_context,20.4
CT-0003979,key_context,18.9
CT-0003980,key_context,20.8
CT-0003981,key_context,19.5
CT-0003982,key_context,21.4
CT-0003983,key_context,20.9
CT-0003984,key_context,19.2
CT-0003985,key_context,19.7
CT-0003986,key_context,21.0
CT-0003987,key_context,19.0
CT-0003988,key_context,22.1
CT-0003989,key_context,17.0
CT-0003990,key_context,17.9
CT-0003991,key_context,18.8
CT-0003992,key_context,19.8
CT-0003993,key_context,17.0
CT-0003994,key_context,20.2
CT-0003995,key_context,18.9
CT-0003996,key_context,22.0
CT-0003997,key_context,20.6
CT-0003998,key_context,18.5
CT-0003999,key_context,19.5
CT-0004000,key_context,19.4
CT-0004001,total_signing,889.1
CT-0004002,total_signing,917.9
CT-0004003,total_signing,893.7
CT-0004004,total_signing,920.1
CT-0004005,total_signing,909.1
CT-0004006,total_signing,904.4
CT-0004007,total_signing,913.8
CT-0004008,total_signing,913.1
CT-0004009,total_signing,907.1
CT-0004010,total_signing,906.5
CT-0004011,total_signing,902.9
CT-0004012,total_signing,914.7
CT-0004013,total_signing,906.6
CT-0004014,total_signing,904.5
CT-0004015,total_signing,909.9
CT-0004016,total_signing,893.8
CT-0004017,total_signing,890.1
CT-0004018,total_signing,916.5
CT-0004019,total_signing,897.9
CT-0004020,total_signing,904.8
CT-0004021,total_signing,904.1
CT-0004022,total_signing,905.9
CT-0004023,total_signing,911.8
CT-0004024,total_signing,889.6
CT-0004025,total_signing,897.4
CT-0004026,total_signing,894.4
CT-0004027,total_signing,885.2
CT-0004028,total_signing,893.8
CT-0004029,total_signing,900.6
CT-0004030,total_signing,903.1
CT-0004031,total_signing,899.3
CT-0004032,total_signing,897.0
CT-0004033,total_signing,910.8
CT-0004034,total_signing,900.4
CT-0004035,total_signing,888.3
CT-0004036,total_signing,903.0
CT-0004037,total_signing,903.9
CT-0004038,total_signing,891.8
CT-0004039,total_signing,900.4
CT-0004040,total_signing,905.0
CT-0004041,total_signing,897.6
CT-0004042,total_signing,889.1
CT-0004043,total_signing,900.5
CT-0004044,total_signing,903.7
CT-0004045,total_signing,892.6
CT-0004046,total_signing,906.3
CT-0004047,total_signing,897.4
CT-0004048,total_signing,893.3
CT-0004049,total_signing,912.1
CT-0004050,total_signing,905.4
CT-0004051,total_signing,920.2
CT-0004052,total_signing,906.4
CT-0004053,total_signing,887.3
CT-0004054,total_signing,905.5
CT-0004055,total_signing,897.1
CT-0004056,total_signing,901.8
CT-0004057,total_signing,906.1
CT-0004058,total_signing,894.2
CT-0004059,total_signing,886.1
CT-0004060,total_signing,897.8
CT-0004061,total_signing,901.1
CT-0004062,total_signing,910.9
CT-0004063,total_signing,894.3
CT-0004064,total_signing,911.8
CT-0004065,total_signing,891.7
CT-0004066,total_signing,890.8
CT-0004067,total_signing,909.8
CT-0004068,total_signing,891.0
CT-0004069,total_signing,899.1
CT-0004070,total_signing,889.0
CT-0004071,total_signing,909.4
CT-0004072,total_signing,897.3
CT-0004073,total_signing,886.2
CT-0004074,total_signing,894.0
CT-0004075,total_signing,906.8
CT-0004076,total_signing,890.2
CT-0004077,total_signing,888.2
CT-0004078,total_signing,919.6
CT-0004079,total_signing,899.2
CT-0004080,total_signing,893.3
CT-0004081,total_signing,898.0
CT-0004082,total_signing,923.4
CT-0004083,total_signing,904.7
CT-0004084,total_signing,910.7
CT-0004085,total_signing,884.6
CT-0004086,total_signing,893.5
CT-0004087,total_signing,899.4
CT-0004088,total_signing,904.7
CT-0004089,total_signing,886.5
CT-0004090,total_signing,911.7
CT-0004091,total_signing,906.6
CT-0004092,total_signing,889.0
CT-0004093,total_signing,907.6
CT-0004094,total_signing,915.0
CT-0004095,total_signing,903.8
CT-0004096,total_signing,899.5
CT-0004097,total_signing,912.6
CT-0004098,total_signing,906.6
CT-0004099,total_signing,894.2
CT-0004100,total_signing,901.7
CT-0004101,total_signing,905.7
CT-0004102,total_signing,911.5
CT-0004103,total_signing,901.8
CT-0004104,total_signing,903.0
CT-0004105,total_signing,901.9
CT-0004106,total_signing,898.7
CT-0004107,total_signing,923.3
CT-0004108,total_signing,894.9
CT-0004109,total_signing,894.7
CT-0004110,total_signing,899.7
CT-0004111,total_signing,889.9
CT-0004112,total_signing,898.1
CT-0004113,total_signing,889.3
CT-0004114,total_signing,905.4
CT-0004115,total_signing,905.4
CT-0004116,total_signing,883.0
CT-0004117,total_signing,898.3
CT-0004118,total_signing,916.0
CT-0004119,total_signing,902.6
CT-0004120,total_signing,907.6
CT-0004121,total_signing,896.9
CT-0004122,total_signing,898.8
CT-0004123,total_signing,911.4
CT-0004124,total_signing,906.3
CT-0004125,total_signing,908.5
CT-0004126,total_signing,885.7
CT-0004127,total_signing,897.3
CT-0004128,total_signing,919.2
CT-0004129,total_signing,912.4
CT-0004130,total_signing,896.9
CT-0004131,total_signing,892.8
CT-0004132,total_signing,896.6
CT-0004133,total_signing,902.1
CT-0004134,total_signing,896.5
CT-0004135,total_signing,896.1
CT-0004136,total_signing,909.1
CT-0004137,total_signing,886.6
CT-0004138,total_signing,915.4
CT-0004139,total_signing,908.5
CT-0004140,total_signing,904.0
CT-0004141,total_signing,900.5
CT-0004142,total_signing,891.5
CT-0004143,total_signing,892.9
CT-0004144,total_signing,914.2
CT-0004145,total_signing,904.4
CT-0004146,total_signing,898.4
CT-0004147,total_signing,886.5
CT-0004148,total_signing,894.1
CT-0004149,total_signing,904.8
CT-0004150,total_signing,890.2
CT-0004151,total_signing,896.2
CT-0004152,total_signing,895.5
CT-0004153,total_signing,907.8
CT-0004154,total_signing,894.1
CT-0004155,total_signing,898.5
CT-0004156,total_signing,889.0
CT-0004157,total_signing,900.1
CT-0004158,total_signing,901.7
CT-0004159,total_signing,897.6
CT-0004160,total_signing,899.4
CT-0004161,total_signing,904.6
CT-0004162,total_signing,900.1
CT-0004163,total_signing,903.2
CT-0004164,total_signing,899.7
CT-0004165,total_signing,906.5
CT-0004166,total_signing,904.5
CT-0004167,total_signing,879.1
CT-0004168,total_signing,910.1
CT-0004169,total_signing,896.4
CT-0004170,total_signing,900.1
CT-0004171,total_signing,908.1
CT-0004172,total_signing,895.0
CT-0004173,total_signing,897.5
CT-0004174,total_signing,887.7
CT-0004175,total_signing,903.6
CT-0004176,total_signing,896.0
CT-0004177,total_signing,904.6
CT-0004178,total_signing,884.7
CT-0004179,total_signing,893.7
CT-0004180,total_signing,905.1
CT-0004181,total_signing,900.7
CT-0004182,total_signing,898.7
CT-0004183,total_signing,893.7
CT-0004184,total_signing,911.0
CT-0004185,total_signing,904.0
CT-0004186,total_signing,895.3
CT-0004187,total_signing,913.5
CT-0004188,total_signing,909.6
CT-0004189,total_signing,892.4
CT-0004190,total_signing,910.5
CT-0004191,total_signing,901.9
CT-0004192,total_signing,885.8
CT-0004193,total_signing,902.6
CT-0004194,total_signing,898.4
CT-0004195,total_signing,901.6
CT-0004196,total_signing,893.3
CT-0004197,total_signing,918.1
CT-0004198,total_signing,902.3
CT-0004199,total_signing,905.9
CT-0004200,total_signing,897.8
CT-0004201,total_signing,889.8
CT-0004202,total_signing,902.9
CT-0004203,total_signing,897.9
CT-0004204,total_signing,900.6
CT-0004205,total_signing,903.6
CT-0004206,total_signing,911.5
CT-0004207,total_signing,904.3
CT-0004208,total_signing,888.1
CT-0004209,total_signing,900.1
CT-0004210,total_signing,900.1
CT-0004211,total_signing,899.9
CT-0004212,total_signing,890.6
CT-0004213,total_signing,892.2
CT-0004214,total_signing,922.6
CT-0004215,total_signing,881.1
CT-0004216,total_signing,910.3
CT-0004217,total_signing,915.8
CT-0004218,total_signing,888.1
CT-0004219,total_signing,885.1
CT-0004220,total_signing,899.1
CT-0004221,total_signing,880.5
CT-0004222,total_signing,886.4
CT-0004223,total_signing,904.9
CT-0004224,total_signing,905.4
CT-0004225,total_signing,892.0
CT-0004226,total_signing,887.3
CT-0004227,total_signing,904.2
CT-0004228,total_signing,903.9
CT-0004229,total_signing,891.9
CT-0004230,total_signing,883.6
CT-0004231,total_signing,902.4
CT-0004232,total_signing,884.2
CT-0004233,total_signing,887.9
CT-0004234,total_signing,899.3
CT-0004235,total_signing,911.7
CT-0004236,total_signing,876.0
CT-0004237,total_signing,897.9
CT-0004238,total_signing,914.0
CT-0004239,total_signing,892.5
CT-0004240,total_signing,896.7
CT-0004241,total_signing,894.0
CT-0004242,total_signing,897.9
CT-0004243,total_signing,893.1
CT-0004244,total_signing,893.7
CT-0004245,total_signing,897.1
CT-0004246,total_signing,915.5
CT-0004247,total_signing,906.1
CT-0004248,total_signing,895.3
CT-0004249,total_signing,913.1
CT-0004250,total_signing,901.8
CT-0004251,total_signing,893.9
CT-0004252,total_signing,881.1
CT-0004253,total_signing,925.9
CT-0004254,total_signing,893.8
CT-0004255,total_signing,900.9
CT-0004256,total_signing,895.1
CT-0004257,total_signing,903.0
CT-0004258,total_signing,895.7
CT-0004259,total_signing,908.2
CT-0004260,total_signing,904.0
CT-0004261,total_signing,896.5
CT-0004262,total_signing,915.4
CT-0004263,total_signing,911.5
CT-0004264,total_signing,895.4
CT-0004265,total_signing,901.2
CT-0004266,total_signing,896.2
CT-0004267,total_signing,899.5
CT-0004268,total_signing,902.2
CT-0004269,total_signing,913.4
CT-0004270,total_signing,908.5
CT-0004271,total_signing,892.7
CT-0004272,total_signing,909.8
CT-0004273,total_signing,884.8
CT-0004274,total_signing,899.6
CT-0004275,total_signing,890.7
CT-0004276,total_signing,903.9
CT-0004277,total_signing,894.1
CT-0004278,total_signing,892.6
CT-0004279,total_signing,914.1
CT-0004280,total_signing,898.0
CT-0004281,total_signing,906.7
CT-0004282,total_signing,897.3
CT-0004283,total_signing,911.2
CT-0004284,total_signing,900.1
CT-0004285,total_signing,908.3
CT-0004286,total_signing,895.5
CT-0004287,total_signing,902.6
CT-0004288,total_signing,901.4
CT-0004289,total_signing,896.0
CT-0004290,total_signing,904.2
CT-0004291,total_signing,916.1
CT-0004292,total_signing,900.1
CT-0004293,total_signing,883.3
CT-0004294,total_signing,897.0
CT-0004295,total_signing,893.8
CT-0004296,total_signing,910.7
CT-0004297,total_signing,905.4
CT-0004298,total_signing,895.6
CT-0004299,total_signing,888.8
CT-0004300,total_signing,898.3
CT-0004301,total_signing,891.0
CT-0004302,total_signing,896.0
CT-0004303,total_signing,901.3
CT-0004304,total_signing,892.0
CT-0004305,total_signing,898.7
CT-0004306,total_signing,895.4
CT-0004307,total_signing,902.4
CT-0004308,total_signing,896.8
CT-0004309,total_signing,896.2
CT-0004310,total_signing,899.7
CT-0004311,total_signing,887.6
CT-0004312,total_signing,897.4
CT-0004313,total_signing,902.3
CT-0004314,total_signing,903.2
CT-0004315,total_signing,897.1
CT-0004316,total_signing,892.6
CT-0004317,total_signing,892.2
CT-0004318,total_signing,896.6
CT-0004319,total_signing,906.2
CT-0004320,total_signing,898.1
CT-0004321,total_signing,904.0
CT-0004322,total_signing,903.7
CT-0004323,total_signing,905.7
CT-0004324,total_signing,900.0
CT-0004325,total_signing,894.7
CT-0004326,total_signing,889.7
CT-0004327,total_signing,897.9
CT-0004328,total_signing,898.7
CT-0004329,total_signing,908.0
CT-0004330,total_signing,895.6
CT-0004331,total_signing,907.8
CT-0004332,total_signing,899.8
CT-0004333,total_signing,903.8
CT-0004334,total_signing,899.8
CT-0004335,total_signing,906.8
CT-0004336,total_signing,887.3
CT-0004337,total_signing,905.2
CT-0004338,total_signing,885.6
CT-0004339,total_signing,883.6
CT-0004340,total_signing,909.7
CT-0004341,total_signing,908.1
CT-0004342,total_signing,892.7
CT-0004343,total_signing,894.4
CT-0004344,total_signing,909.5
CT-0004345,total_signing,903.9
CT-0004346,total_signing,900.6
CT-0004347,total_signing,874.3
CT-0004348,total_signing,896.3
CT-0004349,total_signing,875.8
CT-0004350,total_signing,893.4
CT-0004351,total_signing,888.7
CT-0004352,total_signing,898.8
CT-0004353,total_signing,881.8
CT-0004354,total_signing,910.2
CT-0004355,total_signing,894.9
CT-0004356,total_signing,903.0
CT-0004357,total_signing,892.4
CT-0004358,total_signing,896.6
CT-0004359,total_signing,899.2
CT-0004360,total_signing,887.5
CT-0004361,total_signing,900.4
CT-0004362,total_signing,887.8
CT-0004363,total_signing,903.2
CT-0004364,total_signing,893.7
CT-0004365,total_signing,917.6
CT-0004366,total_signing,901.6
CT-0004367,total_signing,892.7
CT-0004368,total_signing,886.4
CT-0004369,total_signing,916.0
CT-0004370,total_signing,888.0
CT-0004371,total_signing,873.0
CT-0004372,total_signing,910.5
CT-0004373,total_signing,902.2
CT-0004374,total_signing,907.8
CT-0004375,total_signing,890.7
CT-0004376,total_signing,897.5
CT-0004377,total_signing,908.2
CT-0004378,total_signing,901.9
CT-0004379,total_signing,895.8
CT-0004380,total_signing,908.3
CT-0004381,total_signing,901.7
CT-0004382,total_signing,915.5
CT-0004383,total_signing,889.6
CT-0004384,total_signing,903.2
CT-0004385,total_signing,910.0
CT-0004386,total_signing,897.7
CT-0004387,total_signing,912.5
CT-0004388,total_signing,897.4
CT-0004389,total_signing,902.6
CT-0004390,total_signing,917.9
CT-0004391,total_signing,896.9
CT-0004392,total_signing,903.0
CT-0004393,total_signing,901.5
CT-0004394,total_signing,899.2
CT-0004395,total_signing,898.7
CT-0004396,total_signing,909.5
CT-0004397,total_signing,893.4
CT-0004398,total_signing,898.1
CT-0004399,total_signing,875.8
CT-0004400,total_signing,887.6
CT-0004401,total_signing,897.4
CT-0004402,total_signing,886.4
CT-0004403,total_signing,903.9
CT-0004404,total_signing,905.9
CT-0004405,total_signing,898.6
CT-0004406,total_signing,894.9
CT-0004407,total_signing,904.3
CT-0004408,total_signing,893.0
CT-0004409,total_signing,901.1
CT-0004410,total_signing,910.8
CT-0004411,total_signing,891.2
CT-0004412,total_signing,901.4
CT-0004413,total_signing,894.0
CT-0004414,total_signing,875.9
CT-0004415,total_signing,880.4
CT-0004416,total_signing,908.4
CT-0004417,total_signing,892.8
CT-0004418,total_signing,894.4
CT-0004419,total_signing,898.8
CT-0004420,total_signing,918.4
CT-0004421,total_signing,900.5
CT-0004422,total_signing,887.4
CT-0004423,total_signing,907.4
CT-0004424,total_signing,898.5
CT-0004425,total_signing,892.8
CT-0004426,total_signing,901.4
CT-0004427,total_signing,899.8
CT-0004428,total_signing,905.9
CT-0004429,total_signing,897.9
CT-0004430,total_signing,899.4
CT-0004431,total_signing,896.7
CT-0004432,total_signing,898.1
CT-0004433,total_signing,898.5
CT-0004434,total_signing,898.7
CT-0004435,total_signing,909.1
CT-0004436,total_signing,902.5
CT-0004437,total_signing,889.2
CT-0004438,total_signing,911.4
CT-0004439,total_signing,900.7
CT-0004440,total_signing,901.0
CT-0004441,total_signing,887.9
CT-0004442,total_signing,918.1
CT-0004443,total_signing,911.8
CT-0004444,total_signing,897.1
CT-0004445,total_signing,904.6
CT-0004446,total_signing,907.7
CT-0004447,total_signing,908.1
CT-0004448,total_signing,889.1
CT-0004449,total_signing,903.3
CT-0004450,total_signing,914.0
CT-0004451,total_signing,888.2
CT-0004452,total_signing,911.8
CT-0004453,total_signing,902.3
CT-0004454,total_signing,898.0
CT-0004455,total_signing,926.1
CT-0004456,total_signing,898.4
CT-0004457,total_signing,916.1
CT-0004458,total_signing,886.8
CT-0004459,total_signing,892.9
CT-0004460,total_signing,911.0
CT-0004461,total_signing,904.8
CT-0004462,total_signing,899.4
CT-0004463,total_signing,905.5
CT-0004464,total_signing,887.7
CT-0004465,total_signing,899.1
CT-0004466,total_signing,880.5
CT-0004467,total_signing,899.9
CT-0004468,total_signing,909.7
CT-0004469,total_signing,912.6
CT-0004470,total_signing,898.6
CT-0004471,total_signing,891.5
CT-0004472,total_signing,887.7
CT-0004473,total_signing,880.2
CT-0004474,total_signing,908.1
CT-0004475,total_signing,912.6
CT-0004476,total_signing,906.1
CT-0004477,total_signing,914.1
CT-0004478,total_signing,891.8
CT-0004479,total_signing,907.4
CT-0004480,total_signing,892.0
CT-0004481,total_signing,913.0
CT-0004482,total_signing,886.1
CT-0004483,total_signing,894.3
CT-0004484,total_signing,892.8
CT-0004485,total_signing,888.8
CT-0004486,total_signing,914.4
CT-0004487,total_signing,906.3
CT-0004488,total_signing,906.1
CT-0004489,total_signing,901.7
CT-0004490,total_signing,903.4
CT-0004491,total_signing,889.0
CT-0004492,total_signing,903.7
CT-0004493,total_signing,891.5
CT-0004494,total_signing,889.7
CT-0004495,total_signing,901.6
CT-0004496,total_signing,897.1
CT-0004497,total_signing,896.6
CT-0004498,total_signing,889.4
CT-0004499,total_signing,877.7
CT-0004500,total_signing,914.5
CT-0004501,total_signing,904.6
CT-0004502,total_signing,889.7
CT-0004503,total_signing,900.6
CT-0004504,total_signing,911.7
CT-0004505,total_signing,890.7
CT-0004506,total_signing,897.5
CT-0004507,total_signing,919.7
CT-0004508,total_signing,914.7
CT-0004509,total_signing,895.3
CT-0004510,total_signing,898.9
CT-0004511,total_signing,903.5
CT-0004512,total_signing,892.5
CT-0004513,total_signing,903.5
CT-0004514,total_signing,903.7
CT-0004515,total_signing,912.1
CT-0004516,total_signing,915.7
CT-0004517,total_signing,885.2
CT-0004518,total_signing,894.6
CT-0004519,total_signing,892.1
CT-0004520,total_signing,895.2
CT-0004521,total_signing,884.6
CT-0004522,total_signing,898.3
CT-0004523,total_signing,922.6
CT-0004524,total_signing,909.9
CT-0004525,total_signing,906.7
CT-0004526,total_signing,892.5
CT-0004527,total_signing,901.5
CT-0004528,total_signing,900.2
CT-0004529,total_signing,898.8
CT-0004530,total_signing,901.6
CT-0004531,total_signing,892.6
CT-0004532,total_signing,897.7
CT-0004533,total_signing,899.7
CT-0004534,total_signing,894.9
CT-0004535,total_signing,904.8
CT-0004536,total_signing,900.6
CT-0004537,total_signing,893.1
CT-0004538,total_signing,889.5
CT-0004539,total_signing,882.5
CT-0004540,total_signing,909.7
CT-0004541,total_signing,901.8
CT-0004542,total_signing,901.1
CT-0004543,total_signing,890.5
CT-0004544,total_signing,890.8
CT-0004545,total_signing,897.6
CT-0004546,total_signing,907.9
CT-0004547,total_signing,907.8
CT-0004548,total_signing,915.8
CT-0004549,total_signing,909.9
CT-0004550,total_signing,903.6
CT-0004551,total_signing,901.2
CT-0004552,total_signing,890.3
CT-0004553,total_signing,898.8
CT-0004554,total_signing,893.0
CT-0004555,total_signing,911.7
CT-0004556,total_signing,906.3
CT-0004557,total_signing,881.9
CT-0004558,total_signing,885.5
CT-0004559,total_signing,887.8
CT-0004560,total_signing,888.1
CT-0004561,total_signing,896.0
CT-0004562,total_signing,893.4
CT-0004563,total_signing,896.3
CT-0004564,total_signing,891.4
CT-0004565,total_signing,907.2
CT-0004566,total_signing,906.9
CT-0004567,total_signing,887.5
CT-0004568,total_signing,906.7
CT-0004569,total_signing,901.4
CT-0004570,total_signing,908.9
CT-0004571,total_signing,902.2
CT-0004572,total_signing,900.4
CT-0004573,total_signing,898.7
CT-0004574,total_signing,898.6
CT-0004575,total_signing,902.2
CT-0004576,total_signing,905.6
CT-0004577,total_signing,887.6
CT-0004578,total_signing,901.5
CT-0004579,total_signing,913.3
CT-0004580,total_signing,883.3
CT-0004581,total_signing,894.3
CT-0004582,total_signing,905.3
CT-0004583,total_signing,904.4
CT-0004584,total_signing,887.3
CT-0004585,total_signing,885.9
CT-0004586,total_signing,905.6
CT-0004587,total_signing,883.0
CT-0004588,total_signing,889.2
CT-0004589,total_signing,899.0
CT-0004590,total_signing,911.9
CT-0004591,total_signing,908.7
CT-0004592,total_signing,907.9
CT-0004593,total_signing,900.2
CT-0004594,total_signing,876.4
CT-0004595,total_signing,900.5
CT-0004596,total_signing,897.7
CT-0004597,total_signing,893.5
CT-0004598,total_signing,911.5
CT-0004599,total_signing,906.3
CT-0004600,total_signing,904.6
CT-0004601,total_signing,892.1
CT-0004602,total_signing,895.8
CT-0004603,total_signing,904.4
CT-0004604,total_signing,884.6
CT-0004605,total_signing,908.1
CT-0004606,total_signing,893.8
CT-0004607,total_signing,904.3
CT-0004608,total_signing,913.7
CT-0004609,total_signing,910.2
CT-0004610,total_signing,911.2
CT-0004611,total_signing,908.7
CT-0004612,total_signing,909.6
CT-0004613,total_signing,896.2
CT-0004614,total_signing,904.2
CT-0004615,total_signing,893.3
CT-0004616,total_signing,918.2
CT-0004617,total_signing,911.0
CT-0004618,total_signing,899.0
CT-0004619,total_signing,893.9
CT-0004620,total_signing,898.0
CT-0004621,total_signing,884.3
CT-0004622,total_signing,907.1
CT-0004623,total_signing,912.0
CT-0004624,total_signing,896.9
CT-0004625,total_signing,900.0
CT-0004626,total_signing,904.5
CT-0004627,total_signing,899.7
CT-0004628,total_signing,887.3
CT-0004629,total_signing,887.5
CT-0004630,total_signing,914.1
CT-0004631,total_signing,914.5
CT-0004632,total_signing,906.2
CT-0004633,total_signing,897.3
CT-0004634,total_signing,910.7
CT-0004635,total_signing,906.6
CT-0004636,total_signing,896.0
CT-0004637,total_signing,895.7
CT-0004638,total_signing,889.0
CT-0004639,total_signing,918.5
CT-0004640,total_signing,893.3
CT-0004641,total_signing,900.5
CT-0004642,total_signing,907.5
CT-0004643,total_signing,891.5
CT-0004644,total_signing,901.5
CT-0004645,total_signing,883.0
CT-0004646,total_signing,917.4
CT-0004647,total_signing,895.9
CT-0004648,total_signing,901.2
CT-0004649,total_signing,906.1
CT-0004650,total_signing,890.3
CT-0004651,total_signing,902.5
CT-0004652,total_signing,900.9
CT-0004653,total_signing,901.8
CT-0004654,total_signing,882.8
CT-0004655,total_signing,889.9
CT-0004656,total_signing,907.0
CT-0004657,total_signing,901.9
CT-0004658,total_signing,916.4
CT-0004659,total_signing,902.1
CT-0004660,total_signing,907.1
CT-0004661,total_signing,899.6
CT-0004662,total_signing,881.8
CT-0004663,total_signing,899.8
CT-0004664,total_signing,891.4
CT-0004665,total_signing,906.6
CT-0004666,total_signing,901.4
CT-0004667,total_signing,898.3
CT-0004668,total_signing,899.8
CT-0004669,total_signing,897.8
CT-0004670,total_signing,904.2
CT-0004671,total_signing,896.0
CT-0004672,total_signing,902.4
CT-0004673,total_signing,906.5
CT-0004674,total_signing,907.4
CT-0004675,total_signing,898.1
CT-0004676,total_signing,902.7
CT-0004677,total_signing,914.0
CT-0004678,total_signing,906.1
CT-0004679,total_signing,892.4
CT-0004680,total_signing,893.4
CT-0004681,total_signing,906.7
CT-0004682,total_signing,892.9
CT-0004683,total_signing,908.0
CT-0004684,total_signing,897.9
CT-0004685,total_signing,887.7
CT-0004686,total_signing,909.4
CT-0004687,total_signing,897.9
CT-0004688,total_signing,899.5
CT-0004689,total_signing,897.9
CT-0004690,total_signing,902.2
CT-0004691,total_signing,903.3
CT-0004692,total_signing,892.7
CT-0004693,total_signing,901.5
CT-0004694,total_signing,906.2
CT-0004695,total_signing,895.3
CT-0004696,total_signing,889.7
CT-0004697,total_signing,911.6
CT-0004698,total_signing,877.5
CT-0004699,total_signing,893.4
CT-0004700,total_signing,889.4
CT-0004701,total_signing,896.5
CT-0004702,total_signing,900.9
CT-0004703,total_signing,893.2
CT-0004704,total_signing,898.6
CT-0004705,total_signing,903.5
CT-0004706,total_signing,903.0
CT-0004707,total_signing,903.8
CT-0004708,total_signing,894.4
CT-0004709,total_signing,894.6
CT-0004710,total_signing,892.4
CT-0004711,total_signing,905.4
CT-0004712,total_signing,887.7
CT-0004713,total_signing,893.8
CT-0004714,total_signing,890.6
CT-0004715,total_signing,899.6
CT-0004716,total_signing,898.1
CT-0004717,total_signing,903.9
CT-0004718,total_signing,909.5
CT-0004719,total_signing,916.1
CT-0004720,total_signing,906.0
CT-0004721,total_signing,896.8
CT-0004722,total_signing,897.7
CT-0004723,total_signing,904.5
CT-0004724,total_signing,895.1
CT-0004725,total_signing,906.5
CT-0004726,total_signing,890.7
CT-0004727,total_signing,886.0
CT-0004728,total_signing,891.7
CT-0004729,total_signing,898.6
CT-0004730,total_signing,910.9
CT-0004731,total_signing,898.4
CT-0004732,total_signing,893.5
CT-0004733,total_signing,914.8
CT-0004734,total_signing,891.6
CT-0004735,total_signing,901.4
CT-0004736,total_signing,892.1
CT-0004737,total_signing,903.5
CT-0004738,total_signing,894.2
CT-0004739,total_signing,898.7
CT-0004740,total_signing,907.0
CT-0004741,total_signing,886.2
CT-0004742,total_signing,907.2
