sample_id,mode,payload_bytes,energy_mj,airtime_ms
ES-0003039,CRT,9,12.38,32.51
ES-0003040,CRT,9,11.71,31.23
ES-0003041,CRT,12,13.143,30.6
ES-0003042,CRT,8,12.907,30.91
ES-0003043,CRT,10,12.104,30.92
ES-0003044,CRT,8,12.854,31.14
ES-0003045,CRT,8,12.273,31.89
ES-0003046,CRT,12,12.098,32.36
ES-0003047,CRT,9,12.676,29.57
ES-0003048,CRT,11,12.626,31.4
ES-0003049,CRT,10,12.946,31.9
ES-0003050,CRT,11,12.865,31.06
ES-0003051,CRT,9,12.524,30.52
ES-0003052,CRT,11,11.961,30.87
ES-0003053,CRT,11,12.468,29.96
ES-0003054,CRT,13,12.28,30.97
ES-0003055,CRT,10,12.44,31.75
ES-0003056,CRT,10,12.472,31.88
ES-0003057,CRT,12,12.688,29.85
ES-0003058,CRT,11,12.43,31.72
ES-0003059,CRT,9,12.719,31.23
ES-0003060,CRT,11,12.176,30.29
ES-0003061,CRT,10,12.622,33.27
ES-0003062,CRT,13,12.567,33.24
ES-0003063,CRT,9,12.551,31.36
ES-0003064,CRT,13,12.628,33.05
ES-0003065,CRT,9,13.262,32.21
ES-0003066,CRT,11,12.994,29.65
ES-0003067,CRT,10,12.552,31.15
ES-0003068,CRT,10,12.192,31.46
ES-0003069,CRT,10,12.314,31.59
ES-0003070,CRT,11,12.534,31.04
ES-0003071,CRT,10,12.733,31.96
ES-0003072,CRT,11,12.541,32.37
ES-0003073,CRT,10,12.134,31.96
ES-0003074,CRT,10,13.221,30.99
ES-0003075,CRT,11,12.269,30.19
ES-0003076,CRT,12,12.563,30.76
ES-0003077,CRT,8,12.343,31.88
ES-0003078,CRT,10,13.098,33.8
ES-0003079,CRT,8,12.959,31.61
ES-0003080,CRT,10,12.575,30.8
ES-0003081,CRT,9,12.75,31.5
ES-0003082,CRT,11,12.974,32.82
ES-0003083,CRT,11,11.953,30.68
ES-0003084,CRT,10,12.658,32.93
ES-0003085,CRT,13,12.401,30.98
ES-0003086,CRT,9,12.69,30.25
ES-0003087,CRT,12,11.832,32.27
ES-0003088,CRT,13,12.18,31.12
ES-0003089,CRT,10,12.707,30.86
ES-0003090,CRT,11,11.77,29.95
ES-0003091,CRT,9,12.992,31.53
ES-0003092,CRT,10,12.494,32.34
ES-0003093,CRT,9,12.679,32.08
ES-0003094,CRT,13,12.466,31.46
ES-0003095,CRT,11,12.292,31.19
ES-0003096,CRT,10,12.895,32.0
ES-0003097,CRT,12,12.976,31.07
ES-0003098,CRT,10,12.203,29.66
ES-0003099,CRT,13,11.955,32.42
ES-0003100,CRT,13,12.355,32.15
ES-0003101,CRT,13,12.251,32.14
ES-0003102,CRT,12,12.229,32.18
ES-0003103,CRT,11,12.132,28.98
ES-0003104,CRT,9,12.073,30.77
ES-0003105,CRT,11,12.466,31.28
ES-0003106,CRT,10,12.555,31.52
ES-0003107,CRT,12,12.485,32.34
ES-0003108,CRT,13,12.548,32.01
ES-0003109,CRT,13,12.349,31.81
ES-0003110,CRT,10,11.838,32.02
ES-0003111,CRT,10,12.87,30.7
ES-0003112,CRT,12,13.016,32.01
ES-0003113,CRT,8,12.673,30.82
ES-0003114,CRT,12,11.667,32.3
ES-0003115,CRT,10,11.775,31.18
ES-0003116,CRT,9,11.633,31.58
ES-0003117,CRT,13,12.336,30.47
ES-0003118,CRT,11,12.505,31.67
ES-0003119,CRT,10,11.976,32.25
ES-0003120,CRT,9,12.529,30.06
ES-0003121,CRT,10,12.118,30.95
ES-0003122,CRT,12,12.456,30.62
ES-0003123,CRT,10,12.662,32.83
ES-0003124,CRT,13,12.427,32.14
ES-0003125,CRT,8,12.054,32.28
ES-0003126,CRT,9,12.579,31.58
ES-0003127,CRT,9,12.757,32.4
ES-0003128,CRT,12,11.895,31.58
ES-0003129,CRT,8,12.407,30.92
ES-0003130,CRT,9,12.483,31.56
ES-0003131,CRT,8,12.641,31.76
ES-0003132,CRT,13,12.688,32.02
ES-0003133,CRT,10,11.715,32.44
ES-0003134,CRT,9,12.818,30.87
ES-0003135,CRT,9,12.014,32.29
ES-0003136,CRT,13,12.942,31.09
ES-0003137,CRT,13,12.152,32.0
ES-0003138,CRT,8,12.343,30.34
ES-0003139,CRT,12,12.478,32.61
ES-0003140,CRT,12,12.366,32.45
ES-0003141,CRT,9,12.451,31.24
ES-0003142,CRT,10,12.377,29.41
ES-0003143,CRT,11,12.205,31.92
ES-0003144,CRT,11,12.432,31.06
ES-0003145,CRT,11,12.057,30.93
ES-0003146,CRT,8,11.856,32.49
ES-0003147,CRT,10,11.953,31.48
ES-0003148,CRT,12,12.573,32.32
ES-0003149,CRT,8,12.497,29.16
ES-0003150,CRT,11,12.318,31.55
ES-0003151,CRT,9,13.042,32.89
ES-0003152,CRT,8,12.678,32.47
ES-0003153,CRT,10,12.29,30.98
ES-0003154,CRT,13,12.082,30.87
ES-0003155,CRT,10,11.619,32.47
ES-0003156,CRT,9,12.949,30.66
ES-0003157,CRT,10,12.674,32.36
ES-0003158,CRT,13,12.559,30.33
ES-0003159,CRT,10,12.396,30.92
ES-0003160,CRT,9,12.839,33.5
ES-0003161,CRT,13,12.879,31.0
ES-0003162,CRT,12,11.409,32.51
ES-0003163,CRT,9,11.284,31.4
ES-0003164,CRT,11,12.158,30.77
ES-0003165,CRT,12,12.247,31.99
ES-0003166,CRT,12,12.668,32.28
ES-0003167,CRT,9,13.026,34.71
ES-0003168,CRT,9,12.047,31.61
ES-0003169,CRT,13,12.033,31.13
ES-0003170,CRT,13,12.793,32.84
ES-0003171,CRT,8,12.725,31.26
ES-0003172,CRT,12,12.678,31.97
ES-0003173,CRT,8,13.455,31.33
ES-0003174,CRT,9,13.138,32.25
ES-0003175,CRT,10,13.103,31.51
ES-0003176,CRT,11,11.859,32.34
ES-0003177,CRT,12,12.703,29.66
ES-0003178,CRT,10,12.443,31.48
ES-0003179,CRT,12,12.375,32.34
ES-0003180,CRT,11,13.151,31.57
ES-0003181,CRT,10,12.332,30.57
ES-0003182,CRT,8,11.901,30.95
ES-0003183,CRT,12,12.55,31.11
ES-0003184,CRT,12,12.779,29.47
ES-0003185,CRT,13,12.061,31.37
ES-0003186,CRT,12,12.606,31.19
ES-0003187,CRT,13,12.688,31.81
ES-0003188,CRT,11,12.626,31.6
ES-0003189,CRT,10,12.684,31.76
ES-0003190,CRT,10,12.343,30.27
ES-0003191,CRT,11,11.396,31.51
ES-0003192,CRT,13,12.636,32.3
ES-0003193,CRT,10,12.641,32.12
ES-0003194,CRT,13,12.047,32.94
ES-0003195,CRT,11,11.987,31.33
ES-0003196,CRT,9,12.091,31.61
ES-0003197,CRT,10,13.015,30.81
ES-0003198,CRT,8,11.745,31.69
ES-0003199,CRT,8,12.784,30.91
ES-0003200,CRT,12,12.728,31.89
ES-0003201,CRT,12,12.618,31.69
ES-0003202,CRT,8,12.511,32.22
ES-0003203,CRT,8,12.533,30.47
ES-0003204,CRT,13,12.64,30.92
ES-0003205,CRT,8,13.287,32.22
ES-0003206,CRT,9,12.633,32.38
ES-0003207,CRT,11,12.197,31.1
ES-0003208,CRT,9,12.264,31.17
ES-0003209,CRT,10,12.812,31.94
ES-0003210,CRT,12,12.248,31.31
ES-0003211,CRT,11,12.736,30.7
ES-0003212,CRT,11,12.476,31.02
ES-0003213,CRT,11,12.544,31.41
ES-0003214,CRT,13,12.265,31.59
ES-0003215,CRT,12,12.871,30.86
ES-0003216,CRT,13,11.885,30.68
ES-0003217,CRT,8,11.851,31.45
ES-0003218,CRT,12,12.624,31.62
ES-0003219,CRT,13,12.847,31.33
ES-0003220,CRT,9,12.449,31.11
ES-0003221,CRT,9,12.079,33.05
ES-0003222,CRT,13,12.639,31.08
ES-0003223,CRT,11,13.193,30.8
ES-0003224,CRT,10,12.264,32.17
ES-0003225,CRT,9,12.218,30.01
ES-0003226,CRT,8,12.324,30.59
ES-0003227,CRT,12,12.783,31.37
ES-0003228,CRT,13,13.076,34.28
ES-0003229,CRT,9,11.765,30.02
ES-0003230,CRT,8,12.862,31.96
ES-0003231,CRT,10,13.249,31.3
ES-0003232,CRT,10,12.764,31.59
ES-0003233,CRT,9,11.978,31.81
ES-0003234,CRT,8,12.738,31.04
ES-0003235,CRT,10,12.337,31.19
ES-0003236,CRT,11,12.099,31.01
ES-0003237,CRT,13,12.928,32.41
ES-0003238,CRT,13,12.753,32.1
ES-0003239,CRT,13,12.026,29.08
ES-0003240,CRT,12,12.663,30.21
ES-0003241,CRT,13,12.705,30.11
ES-0003242,CRT,13,12.982,30.96
ES-0003243,CRT,11,12.456,31.18
ES-0003244,CRT,12,12.469,31.91
ES-0003245,CRT,11,11.974,32.96
ES-0003246,CRT,11,12.211,32.79
ES-0003247,CRT,8,12.809,30.79
ES-0003248,CRT,13,11.675,31.55
ES-0003249,CRT,13,12.739,30.94
ES-0003250,CRT,12,12.32,31.44
ES-0003251,CRT,11,12.106,30.27
ES-0003252,CRT,8,12.091,31.25
ES-0003253,CRT,13,12.682,31.43
ES-0003254,CRT,12,12.53,30.91
ES-0003255,CRT,13,12.345,31.34
ES-0003256,CRT,13,13.018,32.09
ES-0003257,CRT,10,13.297,30.44
ES-0003258,CRT,9,11.989,30.21
ES-0003259,CRT,10,12.537,30.37
ES-0003260,CRT,12,11.798,31.45
ES-0003261,CRT,10,12.713,30.71
ES-0003262,CRT,8,12.136,29.91
ES-0003263,CRT,10,12.34,33.63
ES-0003264,CRT,13,12.96,32.34
ES-0003265,CRT,10,12.226,31.03
ES-0003266,CRT,11,11.981,33.38
ES-0003267,CRT,10,12.258,29.82
ES-0003268,CRT,13,12.794,33.16
ES-0003269,CRT,12,11.726,32.94
ES-0003270,CRT,12,12.066,31.89
ES-0003271,CRT,13,12.248,30.92
ES-0003272,CRT,10,12.174,32.13
ES-0003273,CRT,8,12.754,32.46
ES-0003274,CRT,8,11.662,31.9
ES-0003275,CRT,9,12.479,32.24
ES-0003276,CRT,13,12.339,30.34
ES-0003277,CRT,8,12.604,31.02
ES-0003278,CRT,12,12.353,29.44
ES-0003279,CRT,12,12.834,31.09
ES-0003280,CRT,11,12.92,33.3
ES-0003281,CRT,8,13.184,31.67
ES-0003282,CRT,9,13.05,29.97
ES-0003283,CRT,11,11.982,33.18
ES-0003284,CRT,11,12.219,32.76
ES-0003285,CRT,12,12.149,29.84
ES-0003286,CRT,13,12.439,32.27
ES-0003287,CRT,10,12.654,31.22
ES-0003288,CRT,10,12.582,32.03
ES-0003289,CRT,10,11.817,33.11
ES-0003290,CRT,12,13.168,31.67
ES-0003291,CRT,8,12.307,31.68
ES-0003292,CRT,12,12.742,30.12
ES-0003293,CRT,9,12.295,33.21
ES-0003294,CRT,12,12.555,30.99
ES-0003295,CRT,8,11.991,31.74
ES-0003296,CRT,10,12.072,32.07
ES-0003297,CRT,13,12.579,31.32
ES-0003298,CRT,9,12.731,32.57
ES-0003299,CRT,9,11.746,31.31
ES-0003300,CRT,8,11.975,32.29
ES-0003301,CRT,10,12.068,32.07
ES-0003302,CRT,9,12.342,31.86
ES-0003303,CRT,9,12.783,32.49
ES-0003304,CRT,9,12.338,32.75
ES-0003305,CRT,12,12.452,32.6
ES-0003306,CRT,12,13.012,32.77
ES-0003307,CRT,10,12.98,31.28
ES-0003308,CRT,13,11.488,31.84
ES-0003309,CRT,12,12.173,30.25
ES-0003310,CRT,9,12.639,32.24
ES-0003311,CRT,9,12.212,31.93
ES-0003312,CRT,8,12.6,31.37
ES-0003313,CRT,9,12.901,31.67
ES-0003314,CRT,10,12.513,30.7
ES-0003315,CRT,9,12.323,31.02
ES-0003316,CRT,10,11.776,33.12
ES-0003317,CRT,11,12.473,31.53
ES-0003318,CRT,10,12.562,30.95
ES-0003319,CRT,13,12.955,32.27
ES-0003320,CRT,13,12.436,31.82
ES-0003321,CRT,8,12.766,30.52
ES-0003322,CRT,12,11.855,32.3
ES-0003323,CRT,13,11.97,30.65
ES-0003324,CRT,12,12.351,32.31
ES-0003325,CRT,11,12.053,31.56
ES-0003326,CRT,12,11.33,31.9
ES-0003327,CRT,8,12.046,30.09
ES-0003328,CRT,9,13.033,30.72
ES-0003329,CRT,10,11.49,31.26
ES-0003330,CRT,10,12.732,30.73
ES-0003331,CRT,12,11.581,32.0
ES-0003332,CRT,11,12.593,29.96
ES-0003333,CRT,8,12.47,30.6
ES-0003334,CRT,13,12.251,32.12
ES-0003335,CRT,13,12.428,31.44
ES-0003336,CRT,9,12.917,31.16
ES-0003337,CRT,9,12.996,31.77
ES-0003338,CRT,13,12.41,32.57
ES-0003339,CRT,10,12.517,31.06
ES-0003340,CRT,8,12.556,31.13
ES-0003341,CRT,10,12.961,31.36
ES-0003342,CRT,11,12.237,32.98
ES-0003343,CRT,12,12.674,32.85
ES-0003344,CRT,13,12.178,31.26
ES-0003345,CRT,10,12.666,30.82
ES-0003346,CRT,13,11.937,31.19
ES-0003347,CRT,10,12.408,31.13
ES-0003348,CRT,11,11.899,32.29
ES-0003349,CRT,12,12.497,31.95
ES-0003350,CRT,8,12.948,30.97
ES-0003351,CRT,12,12.413,30.97
ES-0003352,CRT,12,13.383,31.98
ES-0003353,CRT,9,12.53,31.77
ES-0003354,CRT,13,12.779,31.9
ES-0003355,CRT,11,12.836,32.78
ES-0003356,CRT,9,12.386,32.74
ES-0003357,CRT,11,11.89,31.18
ES-0003358,CRT,10,12.142,29.59
ES-0003359,CRT,11,12.626,32.29
ES-0003360,CRT,8,11.895,32.08
ES-0003361,CRT,11,12.543,32.73
ES-0003362,CRT,10,12.541,29.76
ES-0003363,CRT,9,12.542,32.63
ES-0003364,CRT,13,12.502,32.02
ES-0003365,CRT,8,12.642,30.64
ES-0003366,CRT,11,12.107,31.43
ES-0003367,CRT,9,12.144,31.62
ES-0003368,CRT,8,12.082,30.46
ES-0003369,CRT,12,12.915,30.74
ES-0003370,CRT,8,12.276,32.56
ES-0003371,CRT,10,12.426,31.94
ES-0003372,CRT,10,12.684,31.76
ES-0003373,CRT,9,13.182,31.1
ES-0003374,CRT,8,12.996,30.03
ES-0003375,CRT,13,12.482,31.89
ES-0003376,CRT,12,12.819,30.55
ES-0003377,CRT,10,12.684,31.86
ES-0003378,CRT,8,12.282,31.67
ES-0003379,CRT,11,13.629,32.3
ES-0003380,CRT,8,13.037,30.08
ES-0003381,CRT,9,12.206,30.66
ES-0003382,CRT,8,11.904,31.31
ES-0003383,CRT,10,11.858,30.59
ES-0003384,CRT,11,12.419,31.53
ES-0003385,CRT,9,12.417,31.69
ES-0003386,CRT,11,12.197,31.13
ES-0003387,CRT,10,13.25,32.16
ES-0003388,CRT,8,12.524,30.91
ES-0003389,CRT,9,12.691,31.14
ES-0003390,CRT,11,12.761,30.62
ES-0003391,CRT,11,12.217,32.21
ES-0003392,CRT,8,12.882,31.85
ES-0003393,CRT,11,12.502,32.69
ES-0003394,CRT,8,13.003,31.76
ES-0003395,CRT,8,12.064,31.45
ES-0003396,CRT,13,12.122,31.35
ES-0003397,CRT,10,12.678,31.18
ES-0003398,CRT,10,13.117,30.94
ES-0003399,CRT,12,12.213,31.69
ES-0003400,CRT,12,12.093,32.64
ES-0003401,CRT,12,12.462,31.07
ES-0003402,CRT,13,12.334,30.4
ES-0003403,CRT,12,12.438,29.12
ES-0003404,CRT,12,13.112,31.13
ES-0003405,CRT,8,12.819,32.35
ES-0003406,CRT,8,12.995,30.66
ES-0003407,CRT,11,11.724,31.03
ES-0003408,CRT,9,12.31,32.07
ES-0003409,CRT,12,12.797,31.02
ES-0003410,CRT,9,13.026,31.06
ES-0003411,CRT,9,11.591,30.05
ES-0003412,CRT,13,12.742,30.86
ES-0003413,CRT,8,12.078,31.0
ES-0003414,CRT,9,12.265,32.26
ES-0003415,CRT,13,12.365,32.11
ES-0003416,CRT,11,12.549,31.88
ES-0003417,CRT,13,12.254,33.14
ES-0003418,CRT,11,12.451,32.17
ES-0003419,CRT,12,12.251,33.12
ES-0003420,CRT,8,12.594,31.16
ES-0003421,CRT,10,11.917,29.69
ES-0003422,CRT,10,12.163,31.98
ES-0003423,CRT,8,12.349,32.18
ES-0003424,CRT,13,12.194,31.06
ES-0003425,CRT,10,13.538,32.11
ES-0003426,CRT,9,12.096,30.71
ES-0003427,CRT,8,11.845,31.93
ES-0003428,CRT,11,13.018,32.31
ES-0003429,CRT,9,12.6,30.7
ES-0003430,CRT,8,12.189,32.33
ES-0003431,CRT,11,12.333,31.12
ES-0003432,CRT,13,11.974,30.75
ES-0003433,CRT,8,12.833,30.85
ES-0003434,CRT,13,11.837,31.26
ES-0003435,CRT,8,12.607,31.5
ES-0003436,CRT,12,12.764,32.35
ES-0003437,CRT,8,12.396,29.99
ES-0003438,CRT,8,12.748,32.83
ES-0003439,CRT,8,12.701,31.72
ES-0003440,CRT,9,12.089,31.38
ES-0003441,CRT,10,11.787,31.96
ES-0003442,CRT,10,13.34,30.24
ES-0003443,CRT,13,12.561,31.23
ES-0003444,CRT,10,12.31,31.16
ES-0003445,CRT,8,12.374,33.22
ES-0003446,CRT,12,12.735,31.87
ES-0003447,CRT,13,12.023,30.89
ES-0003448,CRT,10,12.418,31.91
ES-0003449,CRT,10,12.438,31.04
ES-0003450,CRT,8,12.416,29.57
ES-0003451,CRT,8,13.043,31.48
ES-0003452,CRT,10,12.381,32.46
ES-0003453,CRT,10,11.953,32.82
ES-0003454,CRT,10,12.519,30.63
ES-0003455,CRT,11,12.922,31.19
ES-0003456,CRT,9,12.589,34.17
ES-0003457,CRT,8,13.492,32.78
ES-0003458,CRT,13,11.846,32.07
ES-0003459,CRT,12,12.097,32.45
ES-0003460,CRT,12,12.446,30.28
ES-0003461,CRT,9,12.111,30.78
ES-0003462,CRT,8,12.549,31.27
ES-0003463,CRT,12,11.986,32.89
ES-0003464,CRT,12,12.956,30.83
ES-0003465,CRT,8,11.974,30.41
ES-0003466,CRT,13,12.484,31.46
ES-0003467,CRT,12,12.462,32.4
ES-0003468,CRT,9,12.66,29.08
ES-0003469,CRT,10,12.504,32.15
ES-0003470,CRT,11,12.631,33.51
ES-0003471,CRT,11,12.668,32.0
ES-0003472,CRT,11,12.211,31.68
ES-0003473,CRT,8,12.607,31.02
ES-0003474,CRT,9,12.102,31.58
ES-0003475,CRT,8,11.381,32.23
ES-0003476,CRT,11,11.929,29.97
ES-0003477,CRT,8,11.37,32.04
ES-0003478,CRT,12,12.189,33.29
ES-0003479,CRT,10,12.45,30.88
ES-0003480,CRT,10,12.311,32.92
ES-0003481,CRT,11,12.719,30.95
ES-0003482,CRT,10,12.273,31.22
ES-0003483,CRT,11,13.085,33.27
ES-0003484,CRT,10,12.326,32.46
ES-0003485,CRT,12,12.844,32.84
ES-0003486,CRT,10,12.576,31.57
ES-0003487,CRT,8,13.495,31.75
ES-0003488,CRT,9,12.486,32.11
ES-0003489,CRT,12,12.463,32.42
ES-0003490,CRT,12,11.907,29.57
ES-0003491,CRT,10,12.199,30.5
ES-0003492,CRT,10,12.04,30.87
ES-0003493,CRT,8,12.896,31.38
ES-0003494,CRT,12,12.161,33.02
ES-0003495,CRT,13,12.439,31.21
ES-0003496,CRT,11,11.492,31.71
ES-0003497,CRT,12,13.076,31.48
ES-0003498,CRT,10,12.311,32.91
ES-0003499,CRT,13,12.565,29.15
ES-0003500,CRT,12,11.65,32.0
ES-0003501,CRT,9,12.09,30.78
ES-0003502,CRT,12,12.169,30.9
ES-0003503,CRT,11,12.297,32.38
ES-0003504,CRT,11,12.543,32.11
ES-0003505,CRT,13,12.458,32.79
ES-0003506,CRT,13,12.284,30.56
ES-0003507,CRT,12,12.463,30.42
ES-0003508,CRT,11,12.113,32.17
ES-0003509,CRT,9,12.604,29.43
ES-0003510,CRT,8,12.445,31.05
ES-0003511,CRT,9,12.161,31.94
ES-0003512,CRT,8,12.451,30.5
ES-0003513,CRT,12,12.368,31.48
ES-0003514,CRT,8,12.811,31.02
ES-0003515,CRT,13,12.608,31.04
ES-0003516,CRT,13,11.882,32.39
ES-0003517,CRT,9,12.363,32.36
ES-0003518,CRT,8,12.725,31.54
ES-0003519,CRT,13,11.775,30.78
ES-0003520,CRT,12,11.781,31.73
ES-0003521,CRT,12,12.587,31.26
ES-0003522,CRT,11,12.145,31.12
ES-0003523,CRT,12,12.422,32.61
ES-0003524,CRT,9,12.333,30.75
ES-0003525,CRT,10,11.692,30.37
ES-0003526,CRT,13,12.013,31.27
ES-0003527,CRT,8,12.556,32.62
ES-0003528,CRT,8,12.312,32.52
ES-0003529,CRT,11,12.611,32.56
ES-0003530,CRT,10,12.131,33.05
ES-0003531,CRT,12,12.193,31.63
ES-0003532,CRT,13,12.306,31.69
ES-0003533,CRT,9,12.317,32.84
ES-0003534,CRT,8,12.57,31.53
ES-0003535,CRT,13,11.753,31.53
ES-0003536,CRT,11,12.756,32.04
ES-0003537,CRT,11,12.528,32.3
ES-0003538,CRT,12,12.248,31.49
ES-0003539,CRT,12,12.428,31.17
ES-0003540,CRT,13,12.854,30.1
ES-0003541,CRT,9,11.745,33.4
ES-0003542,CRT,9,12.412,31.23
ES-0003543,CRT,9,12.438,31.13
ES-0003544,CRT,9,12.25,31.64
ES-0003545,CRT,11,12.606,32.3
ES-0003546,CRT,12,12.752,30.23
ES-0003547,CRT,12,12.597,29.82
ES-0003548,CRT,12,12.928,31.56
ES-0003549,CRT,9,11.852,33.53
ES-0003550,CRT,11,12.133,31.92
ES-0003551,CRT,8,11.404,29.58
ES-0003552,CRT,8,12.391,31.7
ES-0003553,CRT,13,11.739,30.53
ES-0003554,CRT,11,12.432,31.94
ES-0003555,CRT,8,12.725,33.02
ES-0003556,CRT,13,12.12,32.52
ES-0003557,CRT,12,12.608,31.86
ES-0003558,CRT,8,13.249,32.18
ES-0003559,CRT,10,12.283,32.59
ES-0003560,CRT,8,12.497,32.79
ES-0003561,CRT,10,12.532,32.76
ES-0003562,CRT,12,13.148,31.82
ES-0003563,CRT,11,12.229,31.17
ES-0003564,CRT,10,12.736,32.04
ES-0003565,CRT,9,11.891,32.04
ES-0003566,CRT,12,12.817,31.89
ES-0003567,CRT,10,12.397,32.04
ES-0003568,CRT,11,12.237,30.56
ES-0003569,CRT,12,12.562,29.51
ES-0003570,CRT,10,12.658,29.99
ES-0003571,CRT,9,12.243,32.98
ES-0003572,CRT,10,12.545,31.61
ES-0003573,CRT,9,12.146,29.93
ES-0003574,CRT,8,12.479,32.18
ES-0003575,CRT,11,12.079,30.94
ES-0003576,CRT,9,11.938,30.33
ES-0003577,CRT,13,12.378,31.3
ES-0003578,CRT,9,11.777,32.04
ES-0003579,CRT,12,12.239,32.17
ES-0003580,CRT,11,12.438,32.2
ES-0003581,CRT,11,12.121,32.26
ES-0003582,CRT,8,13.016,33.04
ES-0003583,CRT,8,12.119,31.4
ES-0003584,CRT,11,12.478,31.3
ES-0003585,CRT,8,12.563,31.47
ES-0003586,CRT,10,12.994,32.27
ES-0003587,CRT,9,11.54,31.44
ES-0003588,CRT,9,11.738,32.21
ES-0003589,CRT,8,12.377,30.44
ES-0003590,CRT,8,12.003,30.88
ES-0003591,CRT,11,12.227,30.82
ES-0003592,CRT,8,12.988,31.7
ES-0003593,CRT,12,13.009,32.9
ES-0003594,CRT,11,11.581,32.09
ES-0003595,CRT,12,12.113,31.81
ES-0003596,CRT,10,11.982,31.55
ES-0003597,CRT,8,11.614,30.98
ES-0003598,CRT,13,12.142,32.08
ES-0003599,CRT,10,12.66,31.54
ES-0003600,CRT,13,11.861,31.17
ES-0003601,CRT,8,12.113,30.9
ES-0003602,CRT,11,13.167,29.19
ES-0003603,CRT,8,12.407,30.1
ES-0003604,CRT,10,12.488,31.19
ES-0003605,CRT,13,12.055,31.22
ES-0003606,CRT,12,12.562,31.43
ES-0003607,CRT,12,12.497,30.43
ES-0003608,CRT,9,12.402,31.19
ES-0003609,CRT,8,12.227,30.66
ES-0003610,CRT,11,12.416,31.41
ES-0003611,CRT,8,12.206,31.92
ES-0003612,CRT,13,12.378,30.83
ES-0003613,CRT,8,12.22,32.09
ES-0003614,CRT,11,12.676,32.23
ES-0003615,CRT,8,12.198,34.14
ES-0003616,CRT,8,12.212,30.23
ES-0003617,CRT,8,12.088,31.55
ES-0003618,CRT,10,12.851,32.64
ES-0003619,CRT,9,12.165,32.43
ES-0003620,CRT,10,12.094,31.11
ES-0003621,CRT,12,12.519,31.75
ES-0003622,CRT,11,12.535,31.98
ES-0003623,CRT,9,12.615,32.47
ES-0003624,CRT,10,12.604,30.07
ES-0003625,CRT,9,13.326,32.3
ES-0003626,CRT,8,12.768,32.62
ES-0003627,CRT,10,12.059,32.49
ES-0003628,CRT,10,12.255,31.93
ES-0003629,CRT,11,12.293,31.59
ES-0003630,CRT,12,12.238,30.92
ES-0003631,CRT,8,11.469,31.3
ES-0003632,CRT,10,12.654,31.1
ES-0003633,CRT,8,12.424,31.84
ES-0003634,CRT,10,12.576,30.78
ES-0003635,CRT,10,12.529,32.19
ES-0003636,CRT,10,12.732,31.93
ES-0003637,CRT,8,12.292,32.81
ES-0003638,CRT,12,12.037,32.29
ES-0003639,CRT,12,12.297,31.33
ES-0003640,CRT,11,12.609,30.18
ES-0003641,CRT,11,11.709,31.41
ES-0003642,CRT,9,12.338,32.16
ES-0003643,CRT,9,12.881,34.72
ES-0003644,CRT,11,12.982,30.46
ES-0003645,CRT,9,13.184,30.93
ES-0003646,CRT,10,12.601,32.68
ES-0003647,CRT,11,12.002,32.58
ES-0003648,CRT,8,11.708,31.04
ES-0003649,CRT,12,12.509,30.78
ES-0003650,CRT,12,12.333,31.48
ES-0003651,CRT,10,12.692,31.99
ES-0003652,CRT,13,12.682,30.04
ES-0003653,CRT,9,12.427,32.01
ES-0003654,CRT,9,11.786,31.68
ES-0003655,CRT,10,12.786,34.62
ES-0003656,CRT,12,12.984,30.97
ES-0003657,CRT,10,12.326,31.62
ES-0003658,CRT,9,12.83,31.49
ES-0003659,CRT,13,12.055,29.68
ES-0003660,CRT,10,12.03,32.83
ES-0003661,CRT,10,12.939,30.87
ES-0003662,CRT,12,11.619,31.74
ES-0003663,CRT,8,11.968,30.64
ES-0003664,CRT,11,12.29,31.41
ES-0003665,CRT,10,11.986,31.12
ES-0003666,CRT,13,12.15,31.17
ES-0003667,CRT,13,12.143,30.18
ES-0003668,CRT,13,12.741,32.92
ES-0003669,CRT,12,11.844,31.69
ES-0003670,CRT,11,12.054,30.25
ES-0003671,CRT,8,12.415,31.13
ES-0003672,CRT,9,12.601,31.84
ES-0003673,CRT,11,12.531,30.92
ES-0003674,CRT,8,12.082,31.95
ES-0003675,CRT,9,12.997,31.81
ES-0003676,CRT,9,12.431,29.44
ES-0003677,CRT,12,11.578,32.77
ES-0003678,CRT,9,11.853,31.26
ES-0003679,CRT,8,12.108,31.78
ES-0003680,CRT,11,11.775,32.42
ES-0003681,CRT,8,11.481,32.76
ES-0003682,CRT,9,12.398,31.78
ES-0003683,CRT,12,12.536,32.6
ES-0003684,CRT,12,12.687,29.68
ES-0003685,CRT,10,12.489,30.24
ES-0003686,CRT,10,12.704,31.58
ES-0003687,CRT,13,12.259,30.87
ES-0003688,CRT,10,13.263,30.97
ES-0003689,CRT,13,12.15,32.67
ES-0003690,CRT,11,12.63,31.4
ES-0003691,CRT,12,12.787,31.51
ES-0003692,CRT,12,12.159,29.99
ES-0003693,CRT,11,12.95,31.06
ES-0003694,CRT,13,12.487,30.34
ES-0003695,CRT,8,12.581,31.08
ES-0003696,CRT,9,12.649,31.04
ES-0003697,CRT,8,12.34,32.76
ES-0003698,CRT,13,12.021,30.74
ES-0003699,CRT,11,12.914,31.61
ES-0003700,CRT,9,12.415,30.64
ES-0003701,CRT,11,12.158,30.7
ES-0003702,CRT,12,12.396,31.49
ES-0003703,CRT,10,12.466,32.34
